Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90,PrimaryPos,SecondaryPos,Group,Cluster
Baptiste Santamaria,fr FRA,MF,Nice,fr Ligue 1,29.0,1995.0,13,11,927,10.3,0,0,0,0,0,0,0.9,0.9,1.0,1.9,0.18,16,3,18.8,1.55,0.29,0.0,0.0,0.06,389,471,82.6,6339,1799,0.3,9,40,4,0,3,1,3,4,45,21,2.04,1,0.1,20,10,10,7,3,59.1,18,38,19,9,1,589,25,14,8,61.5,277,10,0,15,7,394,11,1,0,0,16,1,0,1,0,49,24,64.9,0.0,0.0,0.0,0.0,0.087378640776699,0.087378640776699,0.0970873786407766,0.1844660194174757,0.0174757281553398,1.553398058252427,0.2912621359223301,37.76699029126213,45.728155339805824,615.4368932038835,174.6601941747573,0.029126213592233,0.8737864077669902,3.883495145631069,0.3883495145631067,0.0,0.2912621359223301,0.0970873786407766,0.2912621359223301,0.3883495145631067,4.368932038834951,1.9417475728155345,0.9708737864077672,0.9708737864077672,0.6796116504854369,0.2912621359223301,1.7475728155339805,3.6893203883495143,1.8446601941747571,0.8737864077669902,57.18446601941748,2.4271844660194177,1.3592233009708738,0.7766990291262135,26.893203883495143,0.9708737864077672,0.0,1.4563106796116505,0.6796116504854369,38.252427184466015,1.0679611650485437,0.0970873786407766,0.0,1.553398058252427,0.0970873786407766,0.0,0.0970873786407766,0.0,4.757281553398058,2.330097087378641,MF,,midfield,1
Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,20.0,2004.0,32,32,2855,31.7,10,3,13,10,0,0,5.1,5.1,3.3,8.4,0.27,46,16,34.8,1.45,0.5,0.22,0.63,0.11,1401,1588,88.2,23008,7859,2.0,27,141,15,0,0,0,8,1,149,56,1.77,6,0.19,110,74,47,51,12,58.6,32,142,67,23,1,1983,108,36,18,48.6,1015,29,3,44,11,1276,26,8,0,0,29,2,1,1,0,188,37,60.7,0.3152364273204904,0.0945709281961471,0.4098073555166374,0.3152364273204904,0.1607705779334501,0.1607705779334501,0.1040280210157618,0.2647985989492119,0.0085113835376532,1.4500875656742556,0.5043782837127846,44.1646234676007,50.05954465849388,725.2959719789842,247.7443082311734,0.063047285464098,0.851138353765324,4.444833625218915,0.4728546409807355,0.0,0.0,0.0,0.2521891418563923,0.031523642732049,4.697022767075306,3.467600700525394,2.332749562171629,1.481611208406305,1.6077057793345009,0.3782837127845885,1.0087565674255692,4.476357267950963,2.112084063047285,0.7250437828371278,62.51138353765324,3.404553415061296,1.1348511383537652,0.5674255691768826,31.99649737302977,0.914185639229422,0.0945709281961471,1.3870402802101578,0.3467600700525394,40.224168126094575,0.8196147110332749,0.2521891418563923,0.0,0.914185639229422,0.063047285464098,0.031523642732049,0.031523642732049,0.0,5.926444833625219,1.1663747810858145,MF,,midfield,1
Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,26.0,1998.0,38,30,2711,30.1,8,6,14,8,0,0,10.7,10.7,8.5,19.2,0.64,59,29,49.2,1.96,0.96,0.14,0.28,0.19,490,742,66.0,7257,2202,6.7,44,28,42,9,55,0,13,1,85,110,3.65,12,0.4,22,10,10,9,3,32.0,9,31,40,26,0,1091,48,135,17,27.9,607,75,28,70,43,739,183,4,0,0,14,14,1,0,0,113,37,41.6,0.2655846551088159,0.1991884913316119,0.4647731464404278,0.2655846551088159,0.3552194762080413,0.3552194762080413,0.2821836960531169,0.6374031722611583,0.0212467724087052,1.9586868314275172,0.9627443747694576,16.267060125414975,24.632976761342675,240.91848026558463,73.1021763187016,0.2224271486536333,1.4607156030984878,0.9295462928808556,1.3943194393212837,0.2987827369974179,1.8258945038731096,0.0,0.4315750645518259,0.0331980818886019,2.821836960531169,0.7303578015492439,0.3319808188860199,0.3319808188860199,0.2987827369974179,0.0995942456658059,0.2987827369974179,1.029140538546662,1.3279232755440795,0.8631501291036519,36.21910734046477,1.5935079306528954,4.481741054961269,0.5643673921062339,20.15123570638141,2.489856141645149,0.9295462928808556,2.3238657322021394,1.4275175212098856,24.533382515676877,6.075248985614164,0.1327923275544079,0.0,0.4647731464404278,0.4647731464404278,0.0331980818886019,0.0,0.0,3.751383253412025,1.2283290298782736,MF,,midfield,4
Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,32.0,1991.0,31,27,2363,26.3,2,5,7,0,2,2,3.8,2.3,6.9,9.1,0.42,45,14,31.1,1.71,0.53,0.0,0.0,0.05,1031,1481,69.6,22715,7412,7.2,67,165,31,12,199,112,13,49,183,122,4.83,7,0.28,29,25,7,16,6,41.9,15,44,21,27,4,1748,23,35,27,40.3,909,26,4,46,31,1131,108,4,1,0,22,7,0,0,0,117,18,43.9,0.0761743546339399,0.1904358865848497,0.2666102412187897,0.0,0.1447312738044858,0.0876005078290308,0.2628015234870927,0.3465933135844266,0.0159966144731273,1.7139229792636477,0.5332204824375794,39.26787981379602,56.4071096064325,865.1502327549725,282.3021582733813,0.2742276766821837,2.5518408802369867,6.284384257300042,1.1807024968260684,0.4570461278036394,7.579348286077021,4.265763859500635,0.4951333051206094,1.866271688531528,6.9699534490055015,1.1045281421921287,0.9521794329242488,0.2666102412187897,0.6093948370715193,0.2285230639018197,0.5713076597545493,1.675835801946678,0.799830723656369,1.0283537875581887,66.57638595006348,0.8760050782903089,1.3330512060939483,1.0283537875581887,34.62124418112569,0.9902666102412188,0.1523487092678798,1.752010156580618,1.1807024968260684,43.076597545493016,4.113415150232755,0.1523487092678798,0.0380871773169699,0.837917900973339,0.2666102412187897,0.0,0.0,0.0,4.456199746085484,0.6855691917054592,MF,,midfield,0
András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,25.0,1999.0,26,17,1534,17.0,1,1,2,1,0,0,0.6,0.6,0.9,1.5,0.09,12,1,8.3,0.7,0.06,0.08,1.0,0.05,414,563,73.5,5736,1421,1.3,10,30,12,2,17,3,0,1,55,29,1.7,3,0.18,52,26,23,24,5,61.0,22,74,36,19,0,799,39,20,13,44.8,362,23,4,27,9,400,42,3,0,0,27,5,0,0,0,72,28,59.6,0.0586701434159061,0.0586701434159061,0.1173402868318122,0.0586701434159061,0.0352020860495436,0.0352020860495436,0.0528031290743155,0.0880052151238592,0.0052803129074315,0.7040417209908736,0.0586701434159061,24.289439374185136,33.031290743155154,336.5319426336375,83.37027379400261,0.0762711864406779,0.5867014341590613,1.760104302477184,0.7040417209908736,0.1173402868318122,0.9973924380704042,0.1760104302477184,0.0,0.0586701434159061,3.2268578878748366,3.0508474576271185,1.5254237288135593,1.349413298565841,1.4080834419817472,0.2933507170795306,1.2907431551499349,4.341590612777053,2.1121251629726205,1.1147327249022163,46.87744458930899,2.288135593220339,1.1734028683181226,0.7627118644067796,21.23859191655802,1.349413298565841,0.2346805736636245,1.5840938722294653,0.5280312907431551,23.46805736636245,2.464146023468057,0.1760104302477184,0.0,1.5840938722294653,0.2933507170795306,0.0,0.0,0.0,4.224250325945241,1.6427640156453716,MF,,midfield,1
Romano Schmid,at AUT,MF,Werder Bremen,de Bundesliga,24.0,2000.0,32,32,2834,31.5,5,4,9,4,1,1,4.3,3.5,6.2,9.7,0.33,47,13,27.7,1.49,0.41,0.09,0.31,0.07,1239,1663,74.5,20032,7214,8.8,68,170,90,24,145,40,20,7,279,151,4.8,13,0.41,43,25,10,22,11,47.1,11,54,9,39,2,1988,25,104,45,47.4,1315,107,28,75,55,1502,201,4,0,0,28,7,1,0,0,167,23,45.1,0.1587861679604799,0.1270289343683839,0.2858151023288638,0.1270289343683839,0.1365561044460126,0.1111503175723359,0.196894848270995,0.3080451658433309,0.0104798870853916,1.492589978828511,0.4128440366972477,39.34721242060692,52.81227946365561,636.1609033168667,229.0966831333804,0.2794636556104446,2.1594918842625264,5.398729710656316,2.858151023288638,0.7621736062103035,4.604798870853917,1.2702893436838392,0.6351446718419196,0.2223006351446718,8.860268172194779,1.3655610444601272,0.7939308398023994,0.3175723359209598,0.6986591390261115,0.3493295695130557,0.3493295695130557,1.714890613973183,0.2858151023288638,1.2385321100917432,63.13338038108681,0.7939308398023994,3.302752293577982,1.429075511644319,41.76076217360621,3.39802399435427,0.8892025405786874,2.3817925194071985,1.746647847565279,47.69936485532816,6.383203952011292,0.1270289343683839,0.0,0.8892025405786874,0.2223006351446718,0.0317572335920959,0.0,0.0,5.303458009880028,0.7304163726182076,MF,,midfield,0
Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25.0,1999.0,33,32,2681,29.8,4,3,7,4,0,0,3.9,3.9,3.4,7.3,0.25,41,13,31.7,1.38,0.44,0.1,0.31,0.09,778,1042,74.7,13993,3872,2.1,25,67,19,3,12,0,3,9,107,56,1.88,4,0.13,56,30,19,27,10,34.5,43,99,95,26,1,1440,103,64,14,43.8,704,35,5,40,24,801,48,8,0,0,32,1,0,0,0,130,57,48.7,0.134278254382693,0.1007086907870197,0.2349869451697128,0.134278254382693,0.1309212980231257,0.1309212980231257,0.114136516225289,0.2450578142484147,0.0083923908989183,1.3763521074226035,0.4364043267437523,26.117120477433797,34.97948526669153,469.73890339425583,129.9813502424469,0.0704960835509138,0.8392390898918314,2.249160760910108,0.6378217083177918,0.1007086907870197,0.402834763148079,0.0,0.1007086907870197,0.3021260723610593,3.5919433047370384,1.8798955613577024,1.0070869078701978,0.6378217083177918,0.906378217083178,0.3356956359567326,1.44349123461395,3.3233867959716523,3.189108541588959,0.8728086534875047,48.34017157776949,3.457665050354345,2.1484520701230885,0.4699738903394256,23.63297277135397,1.1749347258485638,0.1678478179783663,1.3427825438269303,0.8056695262961581,26.88922044013428,1.611339052592316,0.268556508765386,0.0,1.0742260350615442,0.0335695635956732,0.0,0.0,0.0,4.364043267437523,1.9134651249533756,MF,,midfield,2
Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,de Bundesliga,23.0,2001.0,30,20,2084,23.2,0,0,0,0,0,0,0.2,0.2,1.7,2.0,0.08,5,0,0.0,0.22,0.0,0.0,,0.04,1115,1348,82.7,18798,6983,2.7,20,123,27,3,46,26,8,3,140,49,2.12,3,0.13,53,31,19,29,5,50.0,31,84,76,21,2,1607,107,8,4,40.0,760,17,2,9,8,1025,30,2,0,0,27,0,0,0,0,125,24,41.4,0.0,0.0,0.0,0.0,0.0086372360844529,0.0086372360844529,0.0734165067178502,0.0863723608445297,0.0034548944337811,0.2159309021113243,0.0,48.15259117082534,58.21497120921305,811.8138195777351,301.5690978886756,0.1166026871401151,0.8637236084452974,5.311900191938579,1.1660268714011517,0.1295585412667946,1.986564299424184,1.1228406909788866,0.345489443378119,0.1295585412667946,6.046065259117083,2.2888675623800387,1.338771593090211,0.8205374280230326,1.2523992322456814,0.2159309021113243,1.338771593090211,3.62763915547025,3.2821497120921306,0.9069097888675623,69.40019193857965,4.620921305182342,0.345489443378119,0.1727447216890595,32.82149712092131,0.7341650671785028,0.0863723608445297,0.3886756238003839,0.345489443378119,44.2658349328215,1.2955854126679462,0.0863723608445297,0.0,1.1660268714011517,0.0,0.0,0.0,0.0,5.3982725527831095,1.0364683301343571,MF,DF,midfield,1
Suat Serdar,de GER,MF,Hellas Verona,it Serie A,27.0,1997.0,22,16,1376,15.3,2,1,3,2,0,0,1.9,1.9,1.0,2.9,0.19,30,8,26.7,1.96,0.52,0.07,0.25,0.06,357,477,74.8,5878,1693,0.5,10,47,5,1,9,2,3,5,56,29,1.9,1,0.07,35,22,12,19,4,38.5,8,43,21,19,0,660,31,30,19,51.4,370,18,3,24,15,395,35,4,1,1,33,4,0,0,0,74,14,50.0,0.1308139534883721,0.065406976744186,0.1962209302325581,0.1308139534883721,0.1242732558139534,0.1242732558139534,0.065406976744186,0.1896802325581395,0.0124273255813953,1.9622093023255816,0.5232558139534884,23.35029069767442,31.199127906976745,384.4622093023256,110.73401162790698,0.032703488372093,0.6540697674418604,3.074127906976744,0.3270348837209302,0.065406976744186,0.5886627906976745,0.1308139534883721,0.1962209302325581,0.3270348837209302,3.662790697674419,2.289244186046512,1.4389534883720931,0.7848837209302325,1.242732558139535,0.2616279069767442,0.5232558139534884,2.8125,1.3735465116279069,1.242732558139535,43.1686046511628,2.0276162790697674,1.9622093023255816,1.242732558139535,24.200581395348834,1.177325581395349,0.1962209302325581,1.569767441860465,0.9811046511627908,25.83575581395349,2.289244186046512,0.2616279069767442,0.065406976744186,2.1584302325581395,0.2616279069767442,0.0,0.0,0.0,4.840116279069767,0.9156976744186048,MF,,midfield,2
Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,28.0,1995.0,29,27,2402,26.7,5,1,6,3,2,2,4.2,2.7,3.6,6.3,0.29,30,7,23.3,1.12,0.26,0.1,0.43,0.09,1076,1372,78.4,19073,5824,3.6,30,102,26,1,64,38,6,14,147,63,2.36,4,0.15,44,27,15,23,6,48.2,16,60,44,18,1,1646,68,37,12,42.9,914,15,5,47,18,1074,27,4,0,0,34,2,0,0,0,125,31,47.0,0.1873438800999167,0.0374687760199833,0.2248126561199001,0.11240632805995,0.15736885928393,0.101165695253955,0.13488759367194,0.2360532889258951,0.0108659450457951,1.1240632805995003,0.2622814321398834,40.31640299750208,51.40716069941715,714.6419650291424,218.21815154038305,0.13488759367194,1.1240632805995003,3.8218151540383016,0.9741881765195672,0.0374687760199833,2.3980016652789344,1.4238134887593674,0.2248126561199001,0.5245628642797668,5.507910074937552,1.6486261448792674,1.0116569525395502,0.5620316402997502,0.8617818484596169,0.2248126561199001,0.5995004163197336,2.2481265611990007,1.6486261448792674,0.6744379683597003,61.673605328892585,2.547876769358868,1.3863447127393838,0.4496253122398002,34.246461282264775,0.5620316402997502,0.1873438800999167,1.7610324729392173,0.6744379683597003,40.24146544546212,1.0116569525395502,0.1498751040799334,0.0,1.273938384679434,0.0749375520399667,0.0,0.0,0.0,4.683597002497918,1.1615320566194838,MF,,midfield,2
Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,29.0,1994.0,33,29,2670,29.7,4,4,8,4,0,0,3.9,3.9,5.1,9.0,0.3,32,11,34.4,1.08,0.37,0.13,0.36,0.12,1547,1783,86.8,23646,4501,4.5,53,87,40,7,60,16,4,6,134,92,3.1,8,0.27,56,37,17,30,9,44.6,23,79,32,35,3,2054,50,141,28,45.9,1288,101,32,25,34,1518,200,7,0,0,27,3,0,0,0,107,5,33.3,0.1348314606741573,0.1348314606741573,0.2696629213483146,0.1348314606741573,0.1314606741573033,0.1314606741573033,0.1719101123595505,0.3033707865168539,0.0101123595505617,1.0786516853932584,0.3707865168539326,52.14606741573034,60.10112359550562,797.0561797752808,151.71910112359552,0.1516853932584269,1.7865168539325842,2.932584269662921,1.348314606741573,0.2359550561797753,2.02247191011236,0.5393258426966292,0.1348314606741573,0.2022471910112359,4.51685393258427,1.8876404494382024,1.247191011235955,0.5730337078651685,1.0112359550561798,0.3033707865168539,0.7752808988764045,2.662921348314607,1.0786516853932584,1.1797752808988764,69.23595505617978,1.6853932584269664,4.752808988764045,0.9438202247191012,43.41573033707865,3.404494382022472,1.0786516853932584,0.8426966292134832,1.146067415730337,51.16853932584269,6.741573033707866,0.2359550561797753,0.0,0.9101123595505616,0.1011235955056179,0.0,0.0,0.0,3.606741573033708,0.1685393258426966,MF,FW,midfield,0
Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,21.0,2002.0,33,26,1926,21.4,2,6,8,2,0,0,2.2,2.2,5.2,7.4,0.35,22,7,31.8,1.03,0.33,0.09,0.29,0.1,600,795,75.5,7159,2076,4.7,24,30,27,10,49,1,2,0,49,50,2.34,9,0.42,27,13,6,11,10,50.0,14,41,22,40,1,1034,20,87,30,44.1,652,69,24,55,20,748,189,4,0,0,23,3,1,0,0,72,11,32.4,0.0934579439252336,0.2803738317757009,0.3738317757009345,0.0934579439252336,0.102803738317757,0.102803738317757,0.2429906542056075,0.3457943925233645,0.0163551401869158,1.0280373831775702,0.3271028037383178,28.03738317757009,37.149532710280376,334.5327102803738,97.00934579439252,0.2196261682242991,1.1214953271028036,1.4018691588785046,1.2616822429906542,0.4672897196261683,2.2897196261682247,0.0467289719626168,0.0934579439252336,0.0,2.2897196261682247,1.2616822429906542,0.6074766355140186,0.2803738317757009,0.5140186915887851,0.4672897196261683,0.6542056074766356,1.9158878504672896,1.0280373831775702,1.869158878504673,48.3177570093458,0.9345794392523366,4.065420560747663,1.4018691588785046,30.46728971962617,3.2242990654205603,1.1214953271028036,2.570093457943925,0.9345794392523366,34.953271028037385,8.831775700934578,0.1869158878504672,0.0,1.074766355140187,0.1401869158878504,0.0467289719626168,0.0,0.0,3.364485981308411,0.5140186915887851,MF,,midfield,4
Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,21.0,2003.0,25,25,2150,23.9,10,6,16,10,0,0,5.1,5.1,6.3,11.4,0.48,50,23,46.0,2.09,0.96,0.2,0.43,0.1,944,1201,78.6,14792,3997,6.0,51,79,60,4,79,58,23,4,140,108,4.52,12,0.5,28,21,5,15,8,46.2,12,40,19,25,1,1557,13,82,33,33.0,869,85,22,73,55,1112,185,5,0,0,24,11,0,0,0,128,19,42.2,0.4186046511627906,0.2511627906976744,0.6697674418604651,0.4186046511627906,0.2134883720930232,0.2134883720930232,0.2637209302325581,0.4772093023255814,0.0200930232558139,2.0930232558139537,0.9627906976744186,39.51627906976744,50.27441860465116,619.2,167.31627906976743,0.2511627906976744,2.1348837209302327,3.3069767441860463,2.511627906976744,0.1674418604651162,3.3069767441860463,2.427906976744186,0.9627906976744186,0.1674418604651162,5.8604651162790695,1.172093023255814,0.8790697674418604,0.2093023255813953,0.627906976744186,0.3348837209302325,0.5023255813953489,1.6744186046511629,0.7953488372093024,1.0465116279069768,65.1767441860465,0.5441860465116278,3.432558139534884,1.3813953488372093,36.37674418604652,3.558139534883721,0.9209302325581394,3.055813953488372,2.302325581395349,46.54883720930233,7.744186046511628,0.2093023255813953,0.0,1.0046511627906978,0.4604651162790697,0.0,0.0,0.0,5.358139534883721,0.7953488372093024,MF,,midfield,0
Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26.0,1997.0,32,30,2610,29.0,2,1,3,2,0,0,1.7,1.7,1.6,3.3,0.11,25,8,32.0,0.86,0.28,0.08,0.25,0.07,804,1072,75.0,13473,4262,2.7,27,77,16,5,21,0,4,3,105,65,2.24,3,0.1,66,44,30,31,5,53.3,36,102,61,28,0,1429,80,51,32,52.5,691,35,3,40,32,792,69,11,1,1,75,4,1,1,0,154,76,58.5,0.0689655172413793,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.0586206896551724,0.0586206896551724,0.0551724137931034,0.1137931034482758,0.0037931034482758,0.8620689655172413,0.2758620689655172,27.724137931034484,36.96551724137931,464.5862068965517,146.9655172413793,0.093103448275862,0.9310344827586208,2.655172413793103,0.5517241379310345,0.1724137931034482,0.7241379310344828,0.0,0.1379310344827586,0.1034482758620689,3.6206896551724137,2.2758620689655173,1.5172413793103448,1.0344827586206895,1.0689655172413792,0.1724137931034482,1.2413793103448276,3.5172413793103448,2.103448275862069,0.9655172413793104,49.27586206896552,2.758620689655172,1.7586206896551724,1.103448275862069,23.82758620689655,1.206896551724138,0.1034482758620689,1.379310344827586,1.103448275862069,27.310344827586206,2.3793103448275863,0.3793103448275862,0.0344827586206896,2.586206896551724,0.1379310344827586,0.0344827586206896,0.0344827586206896,0.0,5.310344827586206,2.6206896551724137,MF,,midfield,1
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29.0,1995.0,30,26,2231,24.8,1,2,3,1,0,0,1.4,1.4,1.4,2.8,0.11,13,2,15.4,0.52,0.08,0.08,0.5,0.11,1153,1303,88.5,17520,4942,2.0,22,82,18,0,3,0,2,1,105,49,1.98,5,0.2,40,22,15,21,4,40.9,31,71,45,20,4,1544,86,21,11,73.3,823,17,3,25,7,1047,27,6,0,0,22,1,0,0,0,105,19,50.0,0.0403406544150605,0.080681308830121,0.1210219632451815,0.0403406544150605,0.0564769161810847,0.0564769161810847,0.0564769161810847,0.1129538323621694,0.0044374719856566,0.5244285073957866,0.080681308830121,46.51277454056477,52.56387270282384,706.7682653518601,199.36351411922905,0.080681308830121,0.8874943971313313,3.3079336620349618,0.7261317794710892,0.0,0.1210219632451815,0.0,0.080681308830121,0.0403406544150605,4.235768713581353,1.6136261766024205,0.8874943971313313,0.6051098162259076,0.8471537427162708,0.161362617660242,1.250560286866876,2.8641864634692964,1.815329448677723,0.8068130883012102,62.28597041685343,3.469296279695204,0.8471537427162708,0.4437471985656656,33.2003585835948,0.6857911250560287,0.1210219632451815,1.0085163603765128,0.2823845809054235,42.23666517256835,1.089197669206634,0.242043926490363,0.0,0.8874943971313313,0.0403406544150605,0.0,0.0,0.0,4.235768713581353,0.7664724338861497,MF,,midfield,2
Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23.0,2000.0,24,10,1129,12.5,0,0,0,0,0,0,0.4,0.4,0.3,0.6,0.05,5,1,20.0,0.4,0.08,0.0,0.0,0.07,419,502,83.5,6399,1568,0.3,9,32,4,0,5,0,2,0,35,15,1.2,0,0.0,21,4,6,12,3,60.0,11,32,11,12,2,612,29,9,7,58.3,347,16,3,12,7,419,19,8,0,0,21,1,0,0,0,46,12,66.7,0.0,0.0,0.0,0.0,0.0318866253321523,0.0318866253321523,0.0239149689991142,0.0478299379982285,0.003985828166519,0.3985828166519043,0.0797165633303808,33.40124003542959,40.0177147918512,510.1062887511072,124.9955713020372,0.0239149689991142,0.7174490699734278,2.550930026572188,0.3188662533215234,0.0,0.3985828166519043,0.0,0.1594331266607617,0.0,2.7900797165633304,1.6740478299379982,0.3188662533215234,0.4782993799822851,0.9565987599645704,0.2391496899911425,0.8768821966341894,2.550930026572188,0.8768821966341894,0.9565987599645704,48.78653675819309,2.311780336581045,0.7174490699734278,0.5580159433126661,27.66164747564216,1.275465013286094,0.2391496899911425,0.9565987599645704,0.5580159433126661,33.40124003542959,1.5146147032772364,0.6377325066430469,0.0,1.6740478299379982,0.0797165633303808,0.0,0.0,0.0,3.66696191319752,0.9565987599645704,MF,,midfield,2
Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31.0,1992.0,24,15,1323,14.7,6,3,9,5,1,1,3.5,2.7,2.9,5.6,0.44,32,12,37.5,2.18,0.82,0.16,0.42,0.09,312,446,70.0,5441,1645,3.3,22,36,16,7,31,7,5,2,64,51,3.47,5,0.34,19,6,7,6,6,29.2,11,30,11,13,0,619,9,45,13,59.1,313,17,6,40,22,398,71,0,0,0,16,4,0,0,0,58,6,24.0,0.4081632653061224,0.2040816326530612,0.6122448979591837,0.3401360544217687,0.238095238095238,0.1836734693877551,0.1972789115646258,0.3809523809523809,0.0299319727891156,2.17687074829932,0.8163265306122449,21.22448979591837,30.34013605442177,370.1360544217687,111.90476190476193,0.2244897959183673,1.4965986394557822,2.4489795918367347,1.08843537414966,0.4761904761904761,2.108843537414966,0.4761904761904761,0.3401360544217687,0.1360544217687075,4.35374149659864,1.2925170068027212,0.4081632653061224,0.4761904761904761,0.4081632653061224,0.4081632653061224,0.7482993197278911,2.0408163265306123,0.7482993197278911,0.8843537414965987,42.10884353741497,0.6122448979591837,3.0612244897959187,0.8843537414965987,21.29251700680272,1.1564625850340138,0.4081632653061224,2.7210884353741496,1.4965986394557822,27.07482993197279,4.829931972789116,0.0,0.0,1.08843537414966,0.272108843537415,0.0,0.0,0.0,3.945578231292517,0.4081632653061224,MF,FW,midfield,4
Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24.0,2000.0,34,25,2043,22.7,6,3,9,6,0,0,4.5,4.5,1.4,6.0,0.26,37,11,29.7,1.63,0.48,0.16,0.55,0.12,922,1023,90.1,13141,2429,2.0,24,80,15,1,16,1,2,2,126,73,3.22,12,0.53,31,18,7,14,10,33.3,11,42,16,18,0,1223,20,60,16,45.7,779,53,12,36,18,940,127,3,0,0,19,2,0,0,0,75,6,23.1,0.2643171806167401,0.13215859030837,0.3964757709251101,0.2643171806167401,0.198237885462555,0.198237885462555,0.0616740088105726,0.2643171806167401,0.011453744493392,1.629955947136564,0.4845814977973568,40.61674008810573,45.06607929515418,578.8986784140969,107.0044052863436,0.0881057268722467,1.0572687224669604,3.524229074889868,0.6607929515418502,0.0440528634361233,0.7048458149779736,0.0440528634361233,0.0881057268722467,0.0881057268722467,5.5506607929515415,1.3656387665198235,0.7929515418502203,0.3083700440528634,0.6167400881057269,0.4405286343612334,0.4845814977973568,1.8502202643171808,0.7048458149779736,0.7929515418502203,53.87665198237885,0.8810572687224669,2.643171806167401,0.7048458149779736,34.31718061674009,2.3348017621145374,0.5286343612334802,1.5859030837004406,0.7929515418502203,41.40969162995595,5.594713656387666,0.13215859030837,0.0,0.8370044052863436,0.0881057268722467,0.0,0.0,0.0,3.303964757709251,0.2643171806167401,MF,,midfield,2
