Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90
Akor Adams,ng NGA,FW,Montpellier,fr Ligue 1,24.0,2000.0,15,13,1075,11.9,3,1,4,3,0,0,4.3,4.3,1.0,5.3,0.44,26,12,46.2,2.18,1.0,0.12,0.25,0.16,112,179,62.6,1540,198,0.1,12,8,0,0,5,0,1,2,6,25,2.09,5,0.42,4,3,1,2,1,75.0,1,5,5,7,1,251,5,49,7,50.0,126,11,7,16,14,174,45,2,0,0,17,2,2,0,0,24,28,50.9,0.25116279069767444,0.08372093023255814,0.33488372093023255,0.25116279069767444,0.36,0.36,0.08372093023255814,0.44372093023255815,0.036837209302325584,2.1767441860465113,1.0046511627906978,9.376744186046512,14.986046511627906,128.93023255813952,16.57674418604651,0.008372093023255815,1.0046511627906978,0.6697674418604651,0.0,0.0,0.41860465116279066,0.0,0.08372093023255814,0.16744186046511628,0.5023255813953489,0.33488372093023255,0.25116279069767444,0.08372093023255814,0.16744186046511628,0.08372093023255814,0.08372093023255814,0.41860465116279066,0.41860465116279066,0.586046511627907,21.013953488372092,0.41860465116279066,4.102325581395348,0.586046511627907,10.548837209302325,0.9209302325581394,0.586046511627907,1.3395348837209302,1.172093023255814,14.567441860465117,3.7674418604651163,0.16744186046511628,0.0,1.4232558139534883,0.16744186046511628,0.16744186046511628,0.0,0.0,2.0093023255813955,2.344186046511628
Che Adams,sct SCO,FW,Torino,it Serie A,28.0,1996.0,36,30,2652,29.5,9,3,12,9,0,1,9.0,8.2,2.0,10.2,0.37,63,25,39.7,2.14,0.85,0.14,0.36,0.13,414,557,74.3,6531,1184,2.9,26,32,7,0,10,0,4,5,40,63,2.14,5,0.17,12,6,2,4,6,14.3,2,14,18,17,0,802,19,104,11,29.7,509,23,9,63,34,630,153,2,0,0,29,5,0,0,0,50,36,36.7,0.3054298642533937,0.10180995475113123,0.40723981900452494,0.3054298642533937,0.3054298642533937,0.27828054298642535,0.06787330316742082,0.34615384615384615,0.012556561085972851,2.1380090497737556,0.8484162895927602,14.049773755656108,18.902714932126695,221.64027149321268,40.18099547511312,0.09841628959276018,0.8823529411764706,1.0859728506787332,0.23755656108597287,0.0,0.3393665158371041,0.0,0.13574660633484165,0.16968325791855204,1.3574660633484164,0.40723981900452494,0.20361990950226247,0.06787330316742082,0.13574660633484165,0.20361990950226247,0.06787330316742082,0.47511312217194573,0.6108597285067874,0.5769230769230769,27.217194570135746,0.6447963800904977,3.5294117647058822,0.3733031674208145,17.273755656108598,0.7805429864253394,0.3054298642533937,2.1380090497737556,1.1538461538461537,21.380090497737555,5.1923076923076925,0.06787330316742082,0.0,0.9841628959276018,0.16968325791855204,0.0,0.0,0.0,1.6968325791855203,1.2217194570135748
Tyler Adams,us USA,MF,Bournemouth,eng Premier League,25.0,1999.0,28,21,1965,21.8,0,3,3,0,0,0,1.6,1.6,1.0,2.6,0.12,9,2,22.2,0.41,0.09,0.0,0.0,0.18,902,1069,84.4,14322,3525,0.8,18,67,4,1,3,0,2,1,76,41,1.88,4,0.18,83,50,26,49,8,54.2,32,115,42,14,0,1337,62,18,4,22.2,663,14,1,28,12,757,10,7,0,0,45,1,0,1,0,114,31,63.3,0.0,0.13740458015267176,0.13740458015267176,0.0,0.0732824427480916,0.0732824427480916,0.04580152671755725,0.11908396946564885,0.00549618320610687,0.4122137404580153,0.0916030534351145,41.31297709923664,48.961832061068705,655.9694656488549,161.45038167938932,0.0366412213740458,0.8244274809160306,3.068702290076336,0.183206106870229,0.04580152671755725,0.13740458015267176,0.0,0.0916030534351145,0.04580152671755725,3.480916030534351,3.8015267175572522,2.2900763358778624,1.1908396946564885,2.2442748091603053,0.366412213740458,1.465648854961832,5.2671755725190845,1.9236641221374047,0.6412213740458016,61.23664122137405,2.8396946564885495,0.8244274809160306,0.183206106870229,30.36641221374046,0.6412213740458016,0.04580152671755725,1.2824427480916032,0.549618320610687,34.67175572519084,0.45801526717557256,0.3206106870229008,0.0,2.0610687022900764,0.04580152671755725,0.0,0.04580152671755725,0.0,5.221374045801527,1.4198473282442747
Junior Adamu,at AUT,FW,Freiburg,de Bundesliga,23.0,2001.0,25,19,1545,17.2,2,2,4,2,0,0,5.5,5.5,2.4,7.9,0.46,36,11,30.6,2.1,0.64,0.06,0.18,0.16,198,312,63.5,2376,316,1.9,17,7,8,0,5,0,2,0,14,29,1.69,3,0.17,9,3,3,3,3,27.3,12,21,20,12,0,534,21,80,10,34.5,275,8,4,59,24,350,84,5,1,0,38,3,0,0,0,52,53,32.9,0.11650485436893204,0.11650485436893204,0.23300970873786409,0.11650485436893204,0.32038834951456313,0.32038834951456313,0.13980582524271842,0.4601941747572816,0.026796116504854372,2.0970873786407767,0.6407766990291263,11.533980582524272,18.174757281553397,138.40776699029126,18.407766990291265,0.11067961165048544,0.9902912621359222,0.4077669902912621,0.46601941747572817,0.0,0.29126213592233013,0.0,0.11650485436893204,0.0,0.8155339805825242,0.5242718446601942,0.17475728155339806,0.17475728155339806,0.17475728155339806,0.17475728155339806,0.6990291262135923,1.2233009708737863,1.1650485436893205,0.6990291262135923,31.106796116504853,1.2233009708737863,4.660194174757282,0.5825242718446603,16.019417475728154,0.46601941747572817,0.23300970873786409,3.436893203883495,1.3980582524271845,20.388349514563107,4.893203883495145,0.29126213592233013,0.05825242718446602,2.2135922330097086,0.17475728155339806,0.0,0.0,0.0,3.0291262135922334,3.087378640776699
Tosin Adarabioyo,eng ENG,DF,Chelsea,eng Premier League,26.0,1997.0,22,15,1409,15.7,1,1,2,1,0,0,0.9,0.9,0.2,1.2,0.07,13,2,15.4,0.83,0.13,0.08,0.5,0.07,1079,1184,91.1,19805,7144,0.2,1,62,1,0,0,0,2,3,42,15,0.96,1,0.06,17,13,11,6,0,66.7,11,28,80,3,0,1330,175,14,4,66.7,777,5,0,4,0,1000,1,4,0,0,8,0,0,0,0,41,42,60.0,0.063875088715401,0.063875088715401,0.127750177430802,0.063875088715401,0.057487579843860895,0.057487579843860895,0.0127750177430802,0.0766501064584812,0.00447125621007807,0.830376153300213,0.127750177430802,68.92122072391767,75.62810503903478,1265.0461320085167,456.32363378282474,0.0127750177430802,0.063875088715401,3.9602555003548616,0.063875088715401,0.0,0.0,0.0,0.127750177430802,0.19162526614620298,2.6827537260468417,1.085876508161817,0.830376153300213,0.7026259758694109,0.38325053229240597,0.0,0.7026259758694109,1.7885024840312278,5.110007097232079,0.19162526614620298,84.95386799148332,11.178140525195175,0.8942512420156139,0.255500354861604,49.630943931866575,0.3193754435770049,0.0,0.255500354861604,0.0,63.875088715401,0.063875088715401,0.255500354861604,0.0,0.511000709723208,0.0,0.0,0.0,0.0,2.6188786373314406,2.6827537260468417
Karim Adeyemi,de GER,"FW,MF",Dortmund,de Bundesliga,22.0,2002.0,25,17,1433,15.9,7,6,13,7,0,0,5.5,5.5,6.0,11.5,0.72,46,18,39.1,2.89,1.13,0.15,0.39,0.12,298,401,74.3,4376,889,4.1,28,10,19,2,26,2,3,2,28,57,3.58,11,0.69,20,14,6,6,8,40.0,7,27,5,20,0,636,9,88,40,42.6,417,68,41,43,31,465,153,4,0,0,27,2,0,0,0,48,9,40.9,0.4396371249127704,0.3768318213538032,0.8164689462665736,0.4396371249127704,0.3454291695743196,0.3454291695743196,0.3768318213538032,0.7222609909281229,0.04521981856245638,2.8890439637124916,1.1304954640614098,18.715980460572226,25.18492672714585,274.8360083740405,55.83391486392185,0.2575017445917655,1.7585484996510816,0.628053035589672,1.1933007676203768,0.1256106071179344,1.6329378925331473,0.1256106071179344,0.1884159106769016,0.1256106071179344,1.7585484996510816,1.256106071179344,0.8792742498255408,0.3768318213538032,0.3768318213538032,0.5024424284717376,0.4396371249127704,1.6957431960921143,0.314026517794836,1.256106071179344,39.944173063503136,0.5652477320307049,5.526866713189113,2.512212142358688,26.189811584089323,4.27076064200977,2.575017445917655,2.7006280530355897,1.946964410327983,29.20446615491975,9.609211444521982,0.2512212142358688,0.0,1.6957431960921143,0.1256106071179344,0.0,0.0,0.0,3.0146545708304258,0.5652477320307049
Simon Adingra,ci CIV,"FW,MF",Brighton,eng Premier League,22.0,2002.0,29,12,1097,12.2,2,2,4,2,0,0,2.5,2.5,2.5,4.9,0.4,33,8,24.2,2.71,0.66,0.06,0.25,0.07,290,382,75.9,4148,820,2.8,16,5,17,6,41,1,2,0,18,47,3.86,7,0.57,23,14,10,8,5,38.5,8,31,6,12,2,548,10,76,21,42.0,366,50,27,39,12,388,136,0,0,0,13,0,0,0,0,47,7,63.6,0.1640838650865998,0.1640838650865998,0.3281677301731996,0.1640838650865998,0.20510483135824975,0.20510483135824975,0.20510483135824975,0.4020054694621696,0.032816773017319965,2.707383773928897,0.6563354603463992,23.792160437556976,31.340018231540565,340.30993618960804,67.27438468550592,0.22971741112123972,1.3126709206927984,0.4102096627164995,1.3947128532360984,0.4922515952597995,3.3637192342752966,0.0820419325432999,0.1640838650865998,0.0,1.4767547857793983,1.886964448495898,1.1485870556061988,0.820419325432999,0.6563354603463992,0.4102096627164995,0.6563354603463992,2.543299908842297,0.4922515952597995,0.984503190519599,44.958979033728355,0.820419325432999,6.235186873290794,1.722880583409298,30.027347310847766,4.102096627164995,2.2151321786690974,3.1996353691886963,0.984503190519599,31.832269826800363,11.157702825888787,0.0,0.0,1.0665451230628988,0.0,0.0,0.0,0.0,3.8559708295350954,0.5742935278030994
Yacine Adli,fr FRA,MF,Fiorentina,it Serie A,24.0,2000.0,25,14,1219,13.5,4,6,10,4,0,0,1.0,1.0,2.4,3.4,0.25,14,5,35.7,1.03,0.37,0.29,0.8,0.07,718,890,80.7,14050,4602,2.2,23,84,16,4,63,39,3,14,103,50,3.64,10,0.73,32,19,11,16,5,43.6,6,38,19,12,0,1021,31,11,12,37.5,618,24,3,19,8,690,30,3,1,1,9,1,0,0,0,77,5,23.8,0.29532403609516,0.44298605414273995,0.7383100902379,0.29532403609516,0.07383100902379,0.07383100902379,0.17719442165709595,0.25102543068088595,0.0184577522559475,1.03363412633306,0.36915504511895,53.010664479081214,65.70959803117309,1037.3256767842495,339.77030352748153,0.162428219852338,1.6981132075471697,6.201804757998359,1.18129614438064,0.29532403609516,4.651353568498769,2.8794093519278094,0.22149302707136997,1.03363412633306,7.604593929450369,2.36259228876128,1.40278917145201,0.81214109926169,1.18129614438064,0.36915504511895,0.44298605414273995,2.80557834290402,1.40278917145201,0.8859721082854799,75.38146021328957,2.2887612797374897,0.81214109926169,0.8859721082854799,45.627563576702215,1.7719442165709598,0.22149302707136997,1.40278917145201,0.59064807219032,50.943396226415096,2.2149302707136997,0.22149302707136997,0.07383100902379,0.6644790812141099,0.07383100902379,0.0,0.0,0.0,5.684987694831829,0.36915504511895
Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,de Bundesliga,26.0,1998.0,32,17,1639,18.2,3,1,4,3,0,0,3.1,3.1,3.8,7.0,0.38,38,13,34.2,2.09,0.71,0.08,0.23,0.08,320,461,69.4,5556,1270,3.6,21,23,14,10,53,0,1,4,32,52,2.86,6,0.33,17,8,4,8,5,36.8,8,25,20,31,0,741,13,62,48,49.0,495,53,28,63,45,555,108,3,0,0,21,5,1,0,0,72,19,29.7,0.16473459426479561,0.05491153142159853,0.21964612568639413,0.16473459426479561,0.17022574740695545,0.17022574740695545,0.20866381940207443,0.3843807199511898,0.020866381940207446,2.086638194020744,0.7138499084807809,17.57169005491153,25.314215985356924,305.08846857840143,69.73764490543014,0.19768151311775473,1.1531421598535694,1.2629652226967663,0.7687614399023796,0.5491153142159854,2.9103111653447225,0.0,0.05491153142159853,0.21964612568639413,1.757169005491153,0.9334960341671752,0.43929225137278827,0.21964612568639413,0.43929225137278827,0.2745576571079927,0.43929225137278827,1.3727882855399633,1.0982306284319707,1.7022574740695546,40.68944478340451,0.7138499084807809,3.4045149481391093,2.63575350823673,27.181208053691275,2.9103111653447225,1.537522879804759,3.459426479560708,2.471018913971934,30.47589993898719,5.930445393532642,0.16473459426479561,0.0,1.1531421598535694,0.2745576571079927,0.05491153142159853,0.0,0.0,3.9536302623550945,1.043319097010372
Emmanuel Agbadou,ci CIV,DF,Wolves,eng Premier League,27.0,1997.0,16,16,1410,15.7,1,0,1,1,0,0,0.8,0.8,0.2,1.1,0.07,7,2,28.6,0.45,0.13,0.14,0.5,0.12,855,1001,85.4,17344,6203,0.3,4,40,1,0,2,0,1,11,31,17,1.09,3,0.19,30,19,21,9,0,65.0,12,42,90,5,0,1172,190,7,10,76.9,758,6,0,6,4,796,2,3,0,0,7,0,0,0,0,83,26,56.5,0.06382978723404256,0.0,0.06382978723404256,0.06382978723404256,0.05106382978723404,0.05106382978723404,0.01276595744680851,0.07021276595744681,0.004468085106382979,0.4468085106382979,0.12765957446808512,54.57446808510639,63.89361702127659,1107.063829787234,395.936170212766,0.019148936170212766,0.25531914893617025,2.5531914893617023,0.06382978723404256,0.0,0.12765957446808512,0.0,0.06382978723404256,0.7021276595744681,1.9787234042553192,1.9148936170212765,1.2127659574468086,1.3404255319148937,0.5744680851063829,0.0,0.7659574468085106,2.6808510638297873,5.744680851063829,0.3191489361702128,74.80851063829788,12.127659574468085,0.4468085106382979,0.6382978723404256,48.38297872340426,0.3829787234042553,0.0,0.3829787234042553,0.25531914893617025,50.808510638297875,0.12765957446808512,0.19148936170212766,0.0,0.4468085106382979,0.0,0.0,0.0,0.0,5.297872340425532,1.6595744680851063
Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,27.0,1997.0,14,14,1260,14.0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,0.06,15,3,20.0,1.07,0.21,0.0,0.0,0.04,810,922,87.9,16521,6962,0.3,8,71,4,1,1,0,3,22,77,21,1.5,1,0.07,25,17,19,3,3,73.1,19,44,64,4,1,1080,178,4,9,75.0,621,10,0,9,6,701,0,3,0,0,13,0,0,0,0,85,18,62.1,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.02142857142857143,0.05714285714285714,0.004285714285714286,1.0714285714285714,0.2142857142857143,57.85714285714286,65.85714285714285,1180.0714285714287,497.2857142857143,0.02142857142857143,0.5714285714285714,5.071428571428571,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.2142857142857143,1.5714285714285714,5.5,1.7857142857142856,1.2142857142857144,1.3571428571428572,0.2142857142857143,0.2142857142857143,1.3571428571428572,3.142857142857143,4.571428571428571,0.2857142857142857,77.14285714285714,12.714285714285714,0.2857142857142857,0.6428571428571428,44.35714285714286,0.7142857142857142,0.0,0.6428571428571428,0.4285714285714286,50.07142857142858,0.0,0.2142857142857143,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,6.071428571428571,1.2857142857142856
Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,22.0,2002.0,35,24,2114,23.5,1,3,4,1,0,0,0.9,0.9,2.5,3.3,0.14,10,2,20.0,0.43,0.09,0.1,0.5,0.09,1007,1236,81.5,15958,5460,1.6,27,126,19,3,18,0,6,9,135,60,2.55,5,0.21,70,32,23,37,10,69.2,41,111,42,16,0,1481,65,19,22,73.3,689,29,2,26,13,928,23,5,1,0,49,0,0,1,0,136,42,51.2,0.04257332071901608,0.12771996215704826,0.17029328287606432,0.04257332071901608,0.038315988647114475,0.038315988647114475,0.10643330179754021,0.14049195837275308,0.005960264900662251,0.42573320719016083,0.08514664143803216,42.8713339640492,52.62062440870388,679.3850520340587,232.4503311258278,0.06811731315042574,1.1494796594134342,5.364238410596027,0.8088930936613056,0.12771996215704826,0.7663197729422896,0.0,0.2554399243140965,0.3831598864711448,5.747398297067171,2.980132450331126,1.3623462630085146,0.9791863765373698,1.575212866603595,0.42573320719016083,1.7455061494796595,4.725638599810785,1.7880794701986755,0.6811731315042573,63.05108798486282,2.7672658467360454,0.8088930936613056,0.9366130558183539,29.333017975402083,1.2346263008514664,0.08514664143803216,1.1069063386944182,0.5534531693472091,39.508041627246925,0.9791863765373698,0.21286660359508042,0.04257332071901608,2.0860927152317883,0.0,0.0,0.04257332071901608,0.0,5.789971617786188,1.7880794701986755
Felix Agu,ng NGA,DF,Werder Bremen,de Bundesliga,24.0,1999.0,22,21,1751,19.5,3,0,3,3,0,0,1.4,1.4,1.8,3.2,0.17,9,4,44.4,0.46,0.21,0.33,0.75,0.15,655,822,79.7,10350,3456,2.5,20,36,22,12,49,0,0,3,43,35,1.8,1,0.05,30,14,12,14,4,52.2,21,51,48,26,0,1045,48,37,9,25.7,545,33,8,33,12,605,105,1,0,0,11,2,0,0,1,67,21,41.2,0.15419760137064534,0.0,0.15419760137064534,0.15419760137064534,0.07195888063963449,0.07195888063963449,0.09251856082238721,0.1644774414620217,0.008737864077669903,0.46259280411193604,0.20559680182752713,33.66647629925757,42.250142775556824,531.9817247287265,177.63563677898344,0.12849800114220444,1.0279840091376355,1.8503712164477442,1.1307824100513992,0.6167904054825813,2.518560822387207,0.0,0.0,0.15419760137064534,2.2101656196459163,1.5419760137064533,0.7195888063963449,0.6167904054825813,0.7195888063963449,0.20559680182752713,1.0793832095945175,2.621359223300971,2.4671616219303254,1.3363792118789264,53.71216447744147,2.4671616219303254,1.901770416904626,0.46259280411193604,28.012564249000572,1.696173615077099,0.41119360365505425,1.696173615077099,0.6167904054825813,31.096516276413478,5.396916047972587,0.05139920045688178,0.0,0.5653912050256996,0.10279840091376356,0.0,0.0,0.05139920045688178,3.443746430611079,1.0793832095945175
Nayef Aguerd,ma MAR,DF,Real Sociedad,es La Liga,28.0,1996.0,21,21,1760,19.6,0,0,0,0,0,0,2.4,2.4,0.1,2.5,0.13,15,5,33.3,0.77,0.26,0.0,0.0,0.16,1213,1389,87.3,23636,8366,0.3,5,87,3,1,2,0,0,34,75,16,0.82,1,0.05,30,24,17,12,1,66.7,13,43,91,10,0,1594,132,16,5,50.0,1019,26,0,7,3,1138,1,5,0,0,11,0,0,1,0,73,61,65.6,0.0,0.0,0.0,0.0,0.12272727272727271,0.12272727272727271,0.005113636363636364,0.1278409090909091,0.006647727272727273,0.7670454545454545,0.2556818181818182,62.02840909090909,71.0284090909091,1208.659090909091,427.80681818181813,0.015340909090909089,0.2556818181818182,4.448863636363637,0.1534090909090909,0.05113636363636363,0.10227272727272727,0.0,0.0,1.7386363636363635,3.8352272727272725,1.534090909090909,1.2272727272727273,0.8693181818181818,0.6136363636363636,0.05113636363636363,0.6647727272727273,2.1988636363636367,4.653409090909091,0.5113636363636364,81.51136363636363,6.75,0.8181818181818181,0.2556818181818182,52.10795454545455,1.3295454545454546,0.0,0.3579545454545454,0.1534090909090909,58.19318181818182,0.05113636363636363,0.2556818181818182,0.0,0.5625,0.0,0.0,0.05113636363636363,0.0,3.732954545454546,3.119318181818182
Ruben Aguilar,fr FRA,"DF,MF",Lens,fr Ligue 1,31.0,1993.0,16,13,1124,12.5,1,2,3,1,0,0,0.8,0.8,1.9,2.7,0.21,11,3,27.3,0.88,0.24,0.09,0.33,0.07,677,843,80.3,9523,4115,1.4,11,44,21,6,47,0,2,4,74,26,2.08,5,0.4,34,18,17,12,5,61.5,13,47,23,29,0,996,27,30,9,42.9,518,32,5,19,6,612,101,4,0,0,14,0,0,0,0,79,10,38.5,0.08007117437722419,0.16014234875444838,0.2402135231316726,0.08007117437722419,0.06405693950177936,0.06405693950177936,0.15213523131672596,0.21619217081850536,0.01681494661921708,0.8807829181494662,0.2402135231316726,54.20818505338078,67.5,762.5177935943061,329.4928825622776,0.11209964412811388,0.8807829181494662,3.5231316725978647,1.6814946619217082,0.4804270462633452,3.763345195729537,0.0,0.16014234875444838,0.32028469750889677,5.92526690391459,2.7224199288256226,1.4412811387900357,1.3612099644128113,0.9608540925266904,0.40035587188612104,1.0409252669039146,3.763345195729537,1.8416370106761566,2.3220640569395017,79.7508896797153,2.1619217081850532,2.402135231316726,0.7206405693950179,41.47686832740214,2.562277580071174,0.40035587188612104,1.52135231316726,0.4804270462633452,49.003558718861214,8.087188612099645,0.32028469750889677,0.0,1.1209964412811388,0.0,0.0,0.0,0.0,6.325622775800712,0.8007117437722421
Jean-Eudes Aholou,ci CIV,MF,Angers,fr Ligue 1,30.0,1994.0,26,26,1959,21.8,2,0,2,2,0,0,1.8,1.8,1.0,2.8,0.13,27,7,25.9,1.24,0.32,0.07,0.29,0.07,644,764,84.3,10183,2687,0.7,10,46,7,0,2,0,2,2,68,33,1.52,1,0.05,56,36,26,20,10,45.8,33,89,32,9,0,1032,45,34,12,42.9,495,15,2,32,15,615,16,7,0,0,50,3,0,0,0,100,38,62.3,0.09188361408882083,0.0,0.09188361408882083,0.09188361408882083,0.08269525267993874,0.08269525267993874,0.045941807044410414,0.12863705972434913,0.005972434915773354,1.2404287901990811,0.3215926493108729,29.586523736600306,35.09954058192955,467.82542113323126,123.44563552833078,0.032159264931087284,0.4594180704441041,2.113323124042879,0.3215926493108729,0.0,0.09188361408882083,0.0,0.09188361408882083,0.09188361408882083,3.124042879019908,2.572741194486983,1.653905053598775,1.1944869831546707,0.9188361408882082,0.4594180704441041,1.5160796324655437,4.088820826952527,1.4701378254211332,0.41347626339969373,47.411944869831544,2.0673813169984685,1.562021439509954,0.5513016845329249,22.741194486983154,0.6891271056661562,0.09188361408882083,1.4701378254211332,0.6891271056661562,28.254211332312405,0.7350689127105666,0.3215926493108729,0.0,2.2970903522205206,0.13782542113323124,0.0,0.0,0.0,4.594180704441041,1.7457886676875956
Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27.0,1996.0,35,35,2995,33.3,2,1,3,2,0,0,0.6,0.6,1.4,2.1,0.06,11,2,18.2,0.33,0.06,0.18,1.0,0.06,994,1352,73.5,15371,6297,2.2,16,85,23,11,59,0,0,4,107,62,1.86,4,0.12,55,42,39,15,1,56.3,33,88,115,46,4,1708,156,22,33,45.8,749,67,10,44,22,822,67,5,0,0,23,3,0,1,0,190,13,40.6,0.06010016694490818,0.03005008347245409,0.09015025041736227,0.06010016694490818,0.018030050083472453,0.018030050083472453,0.04207011686143572,0.06310517529215359,0.0018030050083472453,0.330550918196995,0.06010016694490818,29.869782971619365,40.62771285475793,461.8998330550918,189.2253756260434,0.066110183639399,0.48080133555926546,2.5542570951585977,0.6911519198664441,0.330550918196995,1.7729549248747913,0.0,0.0,0.12020033388981637,3.2153589315525877,1.652754590984975,1.2621035058430718,1.1719532554257095,0.4507512520868113,0.03005008347245409,0.991652754590985,2.64440734557596,3.4557595993322203,1.3823038397328882,51.32554257095158,4.687813021702838,0.66110183639399,0.991652754590985,22.50751252086811,2.013355592654424,0.3005008347245409,1.32220367278798,0.66110183639399,24.70116861435726,2.013355592654424,0.15025041736227046,0.0,0.6911519198664441,0.09015025041736227,0.0,0.03005008347245409,0.0,5.7095158597662765,0.39065108514190316
Rayan Aït-Nouri,dz ALG,DF,Wolves,eng Premier League,23.0,2001.0,37,37,3109,34.5,4,7,11,4,0,0,2.7,2.7,5.5,8.2,0.24,36,10,27.8,1.04,0.29,0.11,0.4,0.08,1449,1721,84.2,19837,5926,4.0,46,77,30,10,94,30,3,4,108,91,2.63,12,0.35,89,57,52,28,9,61.4,26,115,75,42,2,2148,96,96,63,46.0,1129,89,28,52,47,1321,176,7,1,1,30,4,0,0,0,145,22,42.3,0.11579285944033452,0.20263750402058542,0.3184303634609199,0.11579285944033452,0.0781601801222258,0.0781601801222258,0.15921518173045995,0.2373753618526857,0.00694757156642007,1.0421357349630107,0.28948214860083626,41.94596333226118,49.81987777420393,574.245738179479,171.54712126085556,0.11579285944033452,1.331617883563847,2.2290125442264395,0.8684464458025088,0.28948214860083626,2.721132196847861,0.8684464458025088,0.08684464458025089,0.11579285944033452,3.1264072048890315,2.576391122547443,1.6500482470247668,1.5053071727243486,0.8105500160823417,0.2605339337407527,0.7526535863621743,3.3290447089096173,2.171116114506272,1.2158250241235122,62.180765519459634,2.7790286265680284,2.7790286265680284,1.8237375361852686,32.68253457703442,2.576391122547443,0.8105500160823417,1.5053071727243486,1.3605660984239305,38.24059183017047,5.0948858153747185,0.20263750402058542,0.02894821486008363,0.8684464458025088,0.11579285944033452,0.0,0.0,0.0,4.197491154712126,0.6368607269218398
Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26.0,1998.0,24,17,1438,16.0,0,0,0,0,0,0,1.0,1.0,1.2,2.2,0.14,9,3,33.3,0.56,0.19,0.0,0.0,0.11,504,644,78.3,7868,2831,0.5,8,44,7,4,14,0,0,3,56,18,1.13,2,0.13,26,18,14,11,1,51.9,12,38,50,18,0,795,53,38,7,43.8,387,27,2,15,12,491,44,5,0,0,13,0,0,0,0,42,27,54.0,0.0,0.0,0.0,0.0,0.06258692628650904,0.06258692628650904,0.07510431154381085,0.1376912378303199,0.008762169680111266,0.5632823365785813,0.18776077885952713,31.543810848400557,40.305980528511824,492.43393602225314,177.1835883171071,0.03129346314325452,0.5006954102920723,2.753824756606398,0.4381084840055633,0.25034770514603616,0.8762169680111266,0.0,0.0,0.18776077885952713,3.5048678720445063,1.6272600834492352,1.1265646731571626,0.8762169680111266,0.6884561891515995,0.06258692628650904,0.7510431154381085,2.3783031988873433,3.129346314325452,1.1265646731571626,49.75660639777469,3.317107093184979,2.3783031988873433,0.4381084840055633,24.221140472878997,1.689847009735744,0.12517385257301808,0.9388038942976357,0.7510431154381085,30.73018080667594,2.753824756606398,0.31293463143254524,0.0,0.8136300417246176,0.0,0.0,0.0,0.0,2.6286509040333796,1.689847009735744
