Player,Squad,Comp,PrimaryPos,SecondaryPos,Group,Style,Gls,Ast,Min,MP,Gls_p90,npxG_p90,Sh_p90,SoT%,G/Sh,xAG_p90,SCA90,PrgC_p90,Succ%,Att Pen_p90,CrsPA_p90,PrgR_p90,PrgP_p90,Cmp%,KP_p90,Tkl_p90,Int_p90,Tkl+Int_p90,TotDist_p90,1/3_p90,Clr_p90,Blocks_p90,Att 3rd_p90,Tkl%,Won%,GA,Saves,CS,Save%,PSxG+/-,Stp%,#OPA/90,AvgDist,Launch%,AvgLen,CS%
Pedri,Barcelona,es La Liga,MF,,midfield,Box-to-Box,4.0,5.0,2879,37,,,,,,0.2313303230288294,5.16,2.8759986106286903,65.6,,,,11.25390760680792,87.4,2.1882598124348736,1.9069121222646752,0.8127822160472387,2.7196943383119137,1275.5679055227508,10.347342827370616,,,,,,,,,,,,,,,,
Lorenzo Pellegrini,Roma,it Serie A,MF,,midfield,Rotation Wide-Mid,2.0,1.0,1626,25,,,,,,0.1383763837638376,3.32,1.4944649446494465,40.7,,,,3.376383763837638,79.5,1.4944649446494465,1.328413284132841,0.3321033210332103,1.6605166051660516,463.22878228782287,1.937269372693727,,,,,,,,,,,,,,,,
Peque,Sevilla,es La Liga,MF,FW,midfield,Rotation Wide-Mid,1.0,1.0,1134,26,,,,,,0.0952380952380952,2.54,1.1111111111111112,42.3,,,,2.7777777777777777,79.9,0.9523809523809524,1.2698412698412698,0.6349206349206349,1.9047619047619049,328.41269841269843,1.984126984126984,,,,,,,,,,,,,,,,
Andreas Pereira,Fulham,eng Premier League,MF,,midfield,Advanced Creator,2.0,4.0,2013,33,,,,,,0.2056631892697466,4.65,1.2965722801788375,46.7,,,,4.649776453055142,69.1,2.548435171385991,1.073025335320417,0.3576751117734724,1.4307004470938898,542.7272727272727,2.995529061102832,,,,,,,,,,,,,,,,
Carles Pérez,Getafe,es La Liga,MF,FW,midfield,Rotation Wide-Mid,3.0,0.0,1431,27,,,,,,0.0943396226415094,2.52,1.9496855345911948,42.0,,,,1.2578616352201255,67.3,1.069182389937107,2.0754716981132075,0.3773584905660377,2.452830188679245,217.29559748427675,1.069182389937107,,,,,,,,,,,,,,,,
Kike Pérez,Venezia,it Serie A,MF,,midfield,Destroyer CDM,1.0,0.0,1114,16,,,,,,0.096947935368043,2.5,1.4542190305206462,46.4,,,,4.847396768402154,74.8,1.2926391382405746,3.312387791741472,0.8078994614003591,4.120287253141831,671.9299820466787,4.92818671454219,,,,,,,,,,,,,,,,
Kike Pérez,Valladolid,es La Liga,MF,,midfield,Destroyer CDM,2.0,0.0,1191,19,,,,,,0.0755667506297229,2.72,1.4357682619647354,36.4,,,,5.062972292191436,78.0,1.2846347607052897,2.795969773299748,0.5289672544080605,3.3249370277078087,609.4458438287153,3.551637279596977,,,,,,,,,,,,,,,,
Gaëtan Perrin,Auxerre,fr Ligue 1,MF,FW,midfield,Advanced Creator,10.0,11.0,2691,34,,,,,,0.2608695652173913,4.18,2.7759197324414715,47.2,,,,4.749163879598663,70.6,2.441471571906354,1.6387959866220734,0.4013377926421405,2.040133779264214,442.742474916388,2.9096989966555187,,,,,,,,,,,,,,,,
Máximo Perrone,Como,it Serie A,MF,,midfield,Box-to-Box,0.0,3.0,1857,26,,,,,,0.1066235864297253,2.37,0.7754442649434572,37.5,,,,4.749596122778676,90.4,1.4539579967689822,1.8416801292407108,0.9693053311793216,2.8109854604200324,929.4184168012924,4.701130856219709,,,,,,,,,,,,,,,,
Kalvin Phillips,Ipswich Town,eng Premier League,MF,,midfield,Destroyer CDM,0.0,0.0,1237,19,,,,,,0.0145513338722716,1.24,0.2910266774454325,41.7,,,,3.7105901374292647,79.1,0.3637833468067906,2.5464834276475345,1.3823767178658044,3.9288601455133385,624.324979789814,3.565076798706548,,,,,,,,,,,,,,,,
Balthazar Pierret,Lecce,it Serie A,MF,,midfield,Destroyer CDM,0.0,0.0,1723,30,,,,,,0.0208937899013348,2.04,0.6790481717933836,54.2,,,,4.28322692977365,83.6,0.522344747533372,2.663958212420197,0.9924550203134068,3.656413232733605,573.4300638421358,4.178757980266976,,,,,,,,,,,,,,,,
Yeremi Pino,Villarreal,es La Liga,MF,FW,midfield,Rotation Wide-Mid,4.0,7.0,1934,34,,,,,,0.2466390899689762,3.12,1.954498448810755,43.1,,,,3.071354705274043,73.9,1.72182006204757,2.792140641158221,0.3722854188210962,3.1644260599793173,367.3991726990693,1.6287487073422957,,,,,,,,,,,,,,,,
Niccolò Pisilli,Roma,it Serie A,MF,,midfield,Deep Holding Mid,2.0,1.0,1227,28,,,,,,0.0513447432762836,2.57,1.6136919315403422,35.7,,,,4.621026894865525,83.5,0.7334963325183373,1.7603911980440097,0.8068459657701711,2.567237163814181,577.1882640586797,4.914425427872861,,,,,,,,,,,,,,,,
Alassane Pléa,Gladbach,de Bundesliga,MF,FW,midfield,Rotation Wide-Mid,11.0,4.0,1902,30,,,,,,0.1466876971608832,3.41,2.413249211356467,39.5,,,,5.488958990536278,72.1,1.1829652996845426,0.3312302839116719,0.0946372239747634,0.4258675078864353,431.4511041009464,3.785488958990536,,,,,,,,,,,,,,,,
Tommaso Pobega,Bologna,it Serie A,MF,,midfield,Destroyer CDM,2.0,2.0,1178,21,,,,,,0.1069609507640067,2.06,0.9168081494057726,37.5,,,,3.208828522920204,82.1,0.9168081494057726,2.5212224108658745,1.0696095076400678,3.5908319185059425,486.9015280135823,3.896434634974533,,,,,,,,,,,,,,,,
Beñat Prados,Athletic Club,es La Liga,MF,,midfield,Destroyer CDM,1.0,0.0,1715,30,,,,,,0.0577259475218659,1.1,1.0495626822157431,50.0,,,,4.093294460641399,82.0,0.577259475218659,2.8862973760932946,1.469387755102041,4.355685131195336,569.2827988338192,3.6734693877551017,,,,,,,,,,,,,,,,
Adrien Rabiot,Marseille,fr Ligue 1,MF,,midfield,Box-to-Box,9.0,4.0,2485,29,,,,,,0.1376257545271629,2.39,2.8611670020120723,52.0,,,,6.08450704225352,84.8,1.0140845070422535,1.7746478873239435,0.76056338028169,2.535211267605634,652.672032193159,5.323943661971831,,,,,,,,,,,,,,,,
Hamza Rafia,Lecce,it Serie A,MF,,midfield,Destroyer CDM,0.0,0.0,1058,18,,,,,,0.1190926275992438,3.06,1.10586011342155,45.5,,,,4.338374291115312,77.6,1.3610586011342156,3.742911153119093,0.3402646502835539,4.083175803402646,547.9962192816635,3.9981096408317582,,,,,,,,,,,,,,,,
Ylber Ramadani,Lecce,it Serie A,MF,,midfield,Destroyer CDM,1.0,1.0,1807,29,,,,,,0.054786939679026,1.74,0.4482567791920309,54.2,,,,2.9883785279468733,82.1,0.7969009407858328,2.540121748754842,1.195351411178749,3.735473159933592,617.9468732706143,2.589928057553957,,,,,,,,,,,,,,,,
Tijjani Reijnders,Milan,it Serie A,MF,,midfield,Box-to-Box,10.0,4.0,3128,37,,,,,,0.1007033248081841,3.37,3.1937340153452687,50.7,,,,6.61764705882353,87.5,1.35230179028133,0.7480818414322251,1.0933503836317136,1.8414322250639388,649.2487212276216,3.884271099744245,,,,,,,,,,,,,,,,
Rocco Reitz,Gladbach,de Bundesliga,MF,,midfield,Destroyer CDM,2.0,1.0,1830,27,,,,,,0.1032786885245901,2.21,0.8852459016393444,47.2,,,,4.475409836065573,77.9,0.7868852459016393,2.557377049180328,2.6065573770491803,5.163934426229508,579.5901639344263,3.39344262295082,,,,,,,,,,,,,,,,
Nicolai Remberg,Holstein Kiel,de Bundesliga,MF,,midfield,Deep Holding Mid,0.0,1.0,2417,32,,,,,,0.0297889946214315,1.12,0.9309060819197352,28.0,,,,2.9788994621431524,77.9,0.3351261894911047,1.675630947455523,1.079851055026893,2.7554820024824163,531.3611915597849,2.718245759205627,,,,,,,,,,,,,,,,
Elvis Rexhbeçaj,Augsburg,de Bundesliga,MF,,midfield,Rotation Wide-Mid,1.0,1.0,1785,27,,,,,,0.0554621848739495,2.82,1.5630252100840336,31.3,,,,4.739495798319328,70.0,0.8067226890756302,1.361344537815126,0.8067226890756302,2.1680672268907566,393.52941176470586,1.9663865546218489,,,,,,,,,,,,,,,,
Samuele Ricci,Torino,it Serie A,MF,,midfield,Deep Holding Mid,1.0,1.0,2825,34,,,,,,0.0191150442477876,1.53,1.3699115044247787,27.3,,,,3.695575221238938,88.0,0.4778761061946902,1.1150442477876106,0.7964601769911505,1.911504424778761,661.5716814159292,3.2495575221238937,,,,,,,,,,,,,,,,
Declan Rice,Arsenal,eng Premier League,MF,,midfield,Advanced Creator,4.0,7.0,2825,35,,,,,,0.2102654867256637,3.54,2.8672566371681416,48.3,,,,6.116814159292036,83.4,1.879646017699115,1.688495575221239,0.7964601769911505,2.484955752212389,745.5504424778761,4.364601769911504,,,,,,,,,,,,,,,,
Amir Richardson,Fiorentina,it Serie A,MF,,midfield,Deep Holding Mid,1.0,1.0,1024,26,,,,,,0.052734375,1.56,1.669921875,57.9,,,,4.130859375,87.6,0.703125,2.63671875,0.52734375,3.1640625,744.697265625,4.04296875,,,,,,,,,,,,,,,,
Luis Rioja,Valencia,es La Liga,MF,FW,midfield,Rotation Wide-Mid,5.0,3.0,2831,36,,,,,,0.1430589897562698,2.61,2.9565524549629107,47.3,,,,3.2744613210879545,67.7,1.1126810314376545,1.0490992582126455,0.6993995054750971,1.748498763687743,434.3270929000353,1.3352172377251854,,,,,,,,,,,,,,,,
Marc Roca,Betis,es La Liga,MF,,midfield,Box-to-Box,2.0,2.0,906,14,,,,,,0.0993377483443708,2.38,1.0927152317880795,80.0,,,,5.860927152317881,86.4,1.1920529801324504,1.9867549668874167,1.390728476821192,3.377483443708609,791.1258278145696,5.066225165562914,,,,,,,,,,,,,,,,
Óscar Rodríguez Arnaiz,Leganés,es La Liga,MF,FW,midfield,Destroyer CDM,1.0,4.0,1330,29,,,,,,0.1488721804511278,3.25,1.62406015037594,40.4,,,,4.060150375939849,72.1,1.2857142857142856,2.165413533834587,1.3533834586466165,3.518796992481203,468.4736842105263,2.097744360902256,,,,,,,,,,,,,,,,
Damián Rodríguez,Celta Vigo,es La Liga,MF,,midfield,Box-to-Box,0.0,0.0,927,17,,,,,,0.0776699029126213,2.52,0.7766990291262135,0.0,,,,6.893203883495145,89.2,1.6504854368932038,1.3592233009708738,0.6796116504854369,2.0388349514563107,1216.990291262136,8.25242718446602,,,,,,,,,,,,,,,,
Dani Rodríguez,Mallorca,es La Liga,MF,FW,midfield,Rotation Wide-Mid,4.0,7.0,2162,37,,,,,,0.1290471785383903,2.58,1.540240518038853,47.1,,,,3.2469935245143384,69.7,1.3737280296022203,2.039777983348752,0.4995374653098982,2.5393154486586496,344.51433857539314,1.7483811285846438,,,,,,,,,,,,,,,,
Guido Rodríguez,West Ham,eng Premier League,MF,,midfield,Destroyer CDM,0.0,1.0,1149,23,,,,,,0.0156657963446475,0.94,0.3133159268929504,50.0,,,,2.584856396866841,84.4,0.3133159268929504,2.8198433420365534,1.0182767624020888,3.8381201044386426,633.7597911227155,2.898172323759791,,,,,,,,,,,,,,,,
Kirian Rodríguez,Las Palmas,es La Liga,MF,,midfield,Box-to-Box,0.0,3.0,1758,21,,,,,,0.0767918088737201,2.51,1.2798634812286689,68.8,,,,6.552901023890785,85.2,0.8191126279863481,1.689419795221843,0.5119453924914675,2.2013651877133107,828.8907849829352,5.426621160409557,,,,,,,,,,,,,,,,
Merlin Röhl,Freiburg,de Bundesliga,MF,FW,midfield,Rotation Wide-Mid,0.0,1.0,965,19,,,,,,0.1585492227979274,2.33,1.865284974093264,30.0,,,,2.051813471502591,76.0,0.8393782383419688,1.4922279792746114,0.5595854922279793,2.051813471502591,263.3782383419689,1.5854922279792745,,,,,,,,,,,,,,,,
Oriol Romeu,Girona,es La Liga,MF,,midfield,Destroyer CDM,0.0,0.0,1356,25,,,,,,0.0199115044247787,1.33,1.4601769911504423,50.0,,,,4.845132743362832,90.4,0.5309734513274336,2.52212389380531,0.7964601769911505,3.31858407079646,920.3097345132744,5.376106194690266,,,,,,,,,,,,,,,,
Valentin Rongier,Marseille,fr Ligue 1,MF,DF,midfield,Destroyer CDM,3.0,1.0,1562,25,,,,,,0.0633802816901408,2.02,1.440460947503201,68.8,,,,6.338028169014085,90.3,0.6338028169014085,2.880921895006402,1.9014084507042253,4.782330345710627,1063.9820742637644,6.338028169014085,,,,,,,,,,,,,,,,
Marten de Roon,Atalanta,it Serie A,MF,DF,midfield,Box-to-Box,4.0,4.0,3058,36,,,,,,0.0676913015042511,2.15,1.0889470241988228,46.2,,,,7.1223021582733805,86.4,0.7357750163505559,2.1778940483976457,1.383257030739045,3.5611510791366903,1066.3440156965337,6.945716154349247,,,,,,,,,,,,,,,,
Pablo Rosario,Nice,fr Ligue 1,MF,DF,midfield,Deep Holding Mid,3.0,1.0,1775,29,,,,,,0.0304225352112676,1.78,0.8619718309859155,52.9,,,,4.512676056338028,85.0,0.8112676056338028,1.52112676056338,1.5718309859154929,3.0929577464788736,541.774647887324,3.1943661971830983,,,,,,,,,,,,,,,,
Nicolò Rovella,Lazio,it Serie A,MF,,midfield,Destroyer CDM,0.0,3.0,2718,33,,,,,,0.0728476821192053,2.35,1.490066225165563,72.0,,,,5.264900662251656,89.6,1.0264900662251657,2.781456953642384,1.5562913907284768,4.337748344370861,1135.1655629139073,5.76158940397351,,,,,,,,,,,,,,,,
Fabián Ruiz Peña,Paris S-G,fr Ligue 1,MF,,midfield,Box-to-Box,4.0,5.0,1923,30,,,,,,0.21996879875195,4.16,2.199687987519501,70.0,,,,9.594383775351014,89.6,1.684867394695788,1.7316692667706708,0.748829953198128,2.4804992199687987,1111.216848673947,7.254290171606864,,,,,,,,,,,,,,,,
Georginio Rutter,Brighton,eng Premier League,MF,FW,midfield,Rotation Wide-Mid,5.0,3.0,1656,28,,,,,,0.1358695652173913,3.47,2.282608695652174,38.0,,,,3.641304347826087,66.8,1.032608695652174,2.119565217391304,0.5434782608695652,2.6630434782608696,181.73913043478265,1.6304347826086958,,,,,,,,,,,,,,,,
Marcel Sabitzer,Dortmund,de Bundesliga,MF,,midfield,Deep Holding Mid,1.0,0.0,1616,26,,,,,,0.0891089108910891,2.34,1.3366336633663365,40.0,,,,5.4022277227722775,84.8,0.6683168316831682,1.61509900990099,0.556930693069307,2.1720297029702973,611.509900990099,4.176980198019802,,,,,,,,,,,,,,,,
Manolis Saliakas,St. Pauli,de Bundesliga,MF,DF,midfield,Rotation Wide-Mid,2.0,1.0,2314,30,,,,,,0.1011235955056179,2.29,1.0890233362143475,33.3,,,,3.617113223854797,71.8,1.0112359550561798,1.7891097666378564,0.7778738115816768,2.566983578219533,698.9974070872947,2.994814174589456,,,,,,,,,,,,,,,,
Lazar Samardzic,Atalanta,it Serie A,MF,,midfield,Advanced Creator,2.0,1.0,1169,31,,,,,,0.2232677502138579,5.93,4.157399486740804,45.0,,,,7.082976903336185,77.9,2.694610778443114,1.616766467065868,0.1539777587681779,1.7707442258340462,723.8494439692045,4.619332763045338,,,,,,,,,,,,,,,,
Albert Sambi Lokonga,Sevilla,es La Liga,MF,,midfield,Box-to-Box,0.0,2.0,1471,22,,,,,,0.0611828687967369,2.14,1.468388851121686,40.0,,,,5.690006798096533,89.4,1.1624745071380014,1.346023113528212,0.5506458191706322,1.896668932698844,802.2909585316112,4.95581237253569,,,,,,,,,,,,,,,,
Oihan Sancet,Athletic Club,es La Liga,MF,,midfield,Rotation Wide-Mid,15.0,1.0,1620,29,,,,,,0.1055555555555555,2.77,2.8888888888888893,48.0,,,,5.0,81.0,1.1666666666666667,0.7222222222222223,0.2777777777777778,1.0,384.83333333333337,3.666666666666667,,,,,,,,,,,,,,,,
Antonio Sánchez,Mallorca,es La Liga,MF,DF,midfield,Deep Holding Mid,0.0,0.0,1395,33,,,,,,0.0387096774193548,1.16,1.1612903225806452,56.0,,,,2.4516129032258065,72.8,0.3225806451612903,1.806451612903225,1.1612903225806452,2.967741935483871,418.9032258064517,2.3225806451612905,,,,,,,,,,,,,,,,
Iván Sánchez,Valladolid,es La Liga,MF,FW,midfield,Advanced Creator,2.0,1.0,1404,32,,,,,,0.1858974358974358,4.11,3.8461538461538463,57.1,,,,4.935897435897436,71.4,1.5384615384615383,2.371794871794872,0.8974358974358975,3.2692307692307696,497.0512820512821,3.333333333333333,,,,,,,,,,,,,,,,
Juanlu Sánchez,Sevilla,es La Liga,MF,DF,midfield,Destroyer CDM,4.0,4.0,1722,32,,,,,,0.1463414634146341,2.09,2.299651567944251,39.3,,,,3.554006968641115,81.5,1.254355400696864,2.613240418118467,0.8885017421602788,3.501742160278745,434.5296167247386,2.6655052264808363,,,,,,,,,,,,,,,,
Philipp Sander,Gladbach,de Bundesliga,MF,,midfield,Destroyer CDM,1.0,0.0,1400,27,,,,,,0.0385714285714285,1.8,1.0285714285714285,61.1,,,,3.857142857142857,80.9,0.8357142857142857,2.1214285714285714,1.4785714285714284,3.6,606.3428571428572,3.214285714285714,,,,,,,,,,,,,,,,
Kaishu Sano,Mainz 05,de Bundesliga,MF,,midfield,Destroyer CDM,0.0,0.0,3043,34,,,,,,0.0354912914886625,1.83,1.5675320407492608,62.7,,,,4.7025961222477815,80.1,0.5619454485704897,1.8041406506736768,1.9224449556358856,3.726585606309563,550.7952678278015,3.933618139993428,,,,,,,,,,,,,,,,
Baptiste Santamaria,Nice,fr Ligue 1,MF,,midfield,Destroyer CDM,0.0,0.0,927,13,,,,,,0.0970873786407766,2.04,0.9708737864077672,61.5,,,,4.368932038834951,82.6,0.8737864077669902,1.9417475728155345,1.7475728155339805,3.689320388349514,615.4368932038835,3.883495145631069,,,,,,,,,,,,,,,,
Andrey Santos,Strasbourg,fr Ligue 1,MF,,midfield,Destroyer CDM,10.0,3.0,2855,32,,,,,,0.1040280210157618,1.77,0.914185639229422,48.6,,,,4.697022767075306,88.2,0.851138353765324,3.467600700525394,1.0087565674255692,4.476357267950963,725.2959719789842,4.444833625218915,,,,,,,,,,,,,,,,
Ismaila Sarr,Crystal Palace,eng Premier League,MF,,midfield,Rotation Wide-Mid,8.0,6.0,2711,38,,,,,,0.2821836960531169,3.65,2.489856141645149,27.9,,,,2.821836960531169,66.0,1.4607156030984878,0.7303578015492439,0.2987827369974179,1.029140538546662,240.91848026558463,0.9295462928808556,,,,,,,,,,,,,,,,
Téji Savanier,Montpellier,fr Ligue 1,MF,,midfield,Advanced Creator,2.0,5.0,2363,31,,,,,,0.2628015234870927,4.83,0.9902666102412188,40.3,,,,6.9699534490055015,69.6,2.5518408802369867,1.1045281421921287,0.5713076597545493,1.675835801946678,865.1502327549725,6.284384257300042,,,,,,,,,,,,,,,,
András Schäfer,Union Berlin,de Bundesliga,MF,,midfield,Destroyer CDM,1.0,1.0,1534,26,,,,,,0.0528031290743155,1.7,1.349413298565841,44.8,,,,3.2268578878748366,73.5,0.5867014341590613,3.0508474576271185,1.2907431551499349,4.341590612777053,336.5319426336375,1.760104302477184,,,,,,,,,,,,,,,,
Romano Schmid,Werder Bremen,de Bundesliga,MF,,midfield,Advanced Creator,5.0,4.0,2834,32,,,,,,0.196894848270995,4.8,3.39802399435427,47.4,,,,8.860268172194779,74.5,2.1594918842625264,1.3655610444601272,0.3493295695130557,1.714890613973183,636.1609033168667,5.398729710656316,,,,,,,,,,,,,,,,
Jan Schöppner,Heidenheim,de Bundesliga,MF,,midfield,Deep Holding Mid,4.0,3.0,2681,33,,,,,,0.114136516225289,1.88,1.1749347258485638,43.8,,,,3.5919433047370384,74.7,0.8392390898918314,1.8798955613577024,1.44349123461395,3.3233867959716523,469.73890339425583,2.249160760910108,,,,,,,,,,,,,,,,
Nicolas Seiwald,RB Leipzig,de Bundesliga,MF,DF,midfield,Destroyer CDM,0.0,0.0,2084,30,,,,,,0.0734165067178502,2.12,0.7341650671785028,40.0,,,,6.046065259117083,82.7,0.8637236084452974,2.2888675623800387,1.338771593090211,3.62763915547025,811.8138195777351,5.311900191938579,,,,,,,,,,,,,,,,
Suat Serdar,Hellas Verona,it Serie A,MF,,midfield,Deep Holding Mid,2.0,1.0,1376,22,,,,,,0.065406976744186,1.9,1.177325581395349,51.4,,,,3.662790697674419,74.8,0.6540697674418604,2.289244186046512,0.5232558139534884,2.8125,384.4622093023256,3.074127906976744,,,,,,,,,,,,,,,,
Vincent Sierro,Toulouse,fr Ligue 1,MF,,midfield,Deep Holding Mid,5.0,1.0,2402,29,,,,,,0.13488759367194,2.36,0.5620316402997502,42.9,,,,5.507910074937552,78.4,1.1240632805995003,1.6486261448792674,0.5995004163197336,2.2481265611990007,714.6419650291424,3.8218151540383016,,,,,,,,,,,,,,,,
Bernardo Silva,Manchester City,eng Premier League,MF,FW,midfield,Advanced Creator,4.0,4.0,2670,33,,,,,,0.1719101123595505,3.1,3.404494382022472,45.9,,,,4.51685393258427,86.8,1.7865168539325842,1.8876404494382024,0.7752808988764045,2.662921348314607,797.0561797752808,2.932584269662921,,,,,,,,,,,,,,,,
Giuliano Simeone,Atlético Madrid,es La Liga,MF,,midfield,Rotation Wide-Mid,2.0,6.0,1926,33,,,,,,0.2429906542056075,2.34,3.2242990654205603,44.1,,,,2.2897196261682247,75.5,1.1214953271028036,1.2616822429906542,0.6542056074766356,1.9158878504672896,334.5327102803738,1.4018691588785046,,,,,,,,,,,,,,,,
Xavi Simons,RB Leipzig,de Bundesliga,MF,,midfield,Advanced Creator,10.0,6.0,2150,25,,,,,,0.2637209302325581,4.52,3.558139534883721,33.0,,,,5.8604651162790695,78.6,2.1348837209302327,1.172093023255814,0.5023255813953489,1.6744186046511629,619.2,3.3069767441860463,,,,,,,,,,,,,,,,
Ibrahima Sissoko,Bochum,de Bundesliga,MF,,midfield,Destroyer CDM,2.0,1.0,2610,32,,,,,,0.0551724137931034,2.24,1.206896551724138,52.5,,,,3.6206896551724137,75.0,0.9310344827586208,2.2758620689655173,1.2413793103448276,3.5172413793103448,464.5862068965517,2.655172413793103,,,,,,,,,,,,,,,,
Ellyes Skhiri,Eint Frankfurt,de Bundesliga,MF,,midfield,Deep Holding Mid,1.0,2.0,2231,30,,,,,,0.0564769161810847,1.98,0.6857911250560287,73.3,,,,4.235768713581353,88.5,0.8874943971313313,1.6136261766024205,1.250560286866876,2.8641864634692964,706.7682653518601,3.3079336620349618,,,,,,,,,,,,,,,,
Oliver Skipp,Leicester City,eng Premier League,MF,,midfield,Deep Holding Mid,0.0,0.0,1129,24,,,,,,0.0239149689991142,1.2,1.275465013286094,58.3,,,,2.7900797165633304,83.5,0.7174490699734278,1.6740478299379982,0.8768821966341894,2.550930026572188,510.1062887511072,2.550930026572188,,,,,,,,,,,,,,,,
Steven Skrzybski,Holstein Kiel,de Bundesliga,MF,FW,midfield,Rotation Wide-Mid,6.0,3.0,1323,24,,,,,,0.1972789115646258,3.47,1.1564625850340138,59.1,,,,4.35374149659864,70.0,1.4965986394557822,1.2925170068027212,0.7482993197278911,2.0408163265306123,370.1360544217687,2.4489795918367347,,,,,,,,,,,,,,,,
Emile Smith Rowe,Fulham,eng Premier League,MF,,midfield,Deep Holding Mid,6.0,3.0,2043,34,,,,,,0.0616740088105726,3.22,2.3348017621145374,45.7,,,,5.5506607929515415,90.1,1.0572687224669604,1.3656387665198235,0.4845814977973568,1.8502202643171808,578.8986784140969,3.524229074889868,,,,,,,,,,,,,,,,
Simon Sohm,Parma,it Serie A,MF,,midfield,Deep Holding Mid,4.0,0.0,2989,37,,,,,,0.063231850117096,2.35,2.0776179324188693,42.9,,,,4.215456674473068,85.2,0.6022080963532954,0.8430913348946136,0.782870525259284,1.6259618601538977,505.0418200066912,3.6734693877551017,,,,,,,,,,,,,,,,
Alex Sola,Getafe,es La Liga,MF,FW,midfield,Rotation Wide-Mid,0.0,1.0,1029,19,,,,,,0.0612244897959183,2.28,2.0991253644314867,34.4,,,,2.011661807580175,64.0,0.7871720116618076,1.8367346938775508,0.6122448979591837,2.4489795918367347,190.4081632653061,1.0495626822157431,,,,,,,,,,,,,,,,
Carlos Soler,West Ham,eng Premier League,MF,FW,midfield,Rotation Wide-Mid,1.0,1.0,1409,31,,,,,,0.0894251242015613,3.26,1.085876508161817,44.4,,,,3.577004968062456,85.2,1.1497515968772178,1.022001419446416,0.511000709723208,1.533002129169624,567.8495386799149,2.7466288147622424,,,,,,,,,,,,,,,,
Hugo Sotelo,Celta Vigo,es La Liga,MF,,midfield,Box-to-Box,0.0,0.0,1254,24,,,,,,0.1220095693779904,2.87,1.507177033492823,40.0,,,,5.956937799043062,85.8,1.3636363636363638,2.0095693779904304,0.3588516746411483,2.3684210526315788,1166.7703349282297,7.177033492822967,,,,,,,,,,,,,,,,
Tomáš Souček,West Ham,eng Premier League,MF,,midfield,Deep Holding Mid,9.0,1.0,2567,35,,,,,,0.0350603817686014,1.54,0.3155434359174133,50.0,,,,2.5944682508765093,73.8,0.4908453447604207,1.6127775613556683,0.7012076353720296,2.313985196727698,414.0981690689521,2.173743669653292,,,,,,,,,,,,,,,,
Matìas Soulé,Roma,it Serie A,MF,DF,midfield,Advanced Creator,5.0,5.0,1781,27,,,,,,0.2627737226277372,4.55,4.244806288601909,32.4,,,,4.497473329590117,82.2,2.5772038180797305,1.313868613138686,0.454800673778776,1.768669286917462,604.2279618192026,2.6782706344750142,,,,,,,,,,,,,,,,
